title,price,year,milage,transmission,fuel_type,body_style,engine_size,doors,location,timestamp,link,files,ad_id
Citroen Grand C4 Picasso 1.6  Bluehdi  Feel  5Dr,12499,,0,,58150 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:18.492823,usedcarsni.com/2017-Citroen-Grand-C4-Picasso-1-6-Bluehdi-Feel-5Dr-314198020?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=347&price_from=0&price_to=0&trans_type=0&user_type=0,,314198020
Dacia Duster 1.3  Tce  130  Comfort  5Dr,12499,,0,,22658 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:18.493823,usedcarsni.com/2019-Dacia-Duster-1-3-Tce-130-Comfort-5Dr-314198993?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=347&price_from=0&price_to=0&trans_type=0&user_type=0,,314198993
Ford Kuga 2.0  Tdci  Zetec  5Dr  Auto,12499,,0,,68142 Miles,Automatic,0.0,0.0,5 door,2023-02-15 19:31:18.495323,usedcarsni.com/2017-Ford-Kuga-2-0-Tdci-Zetec-5Dr-Auto-314263208?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=347&price_from=0&price_to=0&trans_type=0&user_type=0,,314263208
Vauxhall Crossland X 1.5  Turbo  D  Ecotec  [102]  Elite  5Dr  [Start  Stop],12499,,0,,32025 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:18.496323,usedcarsni.com/2019-Vauxhall-Crossland-X-1-5-Turbo-D-Ecotec-102-Elite-5Dr-Start-Stop-314312069?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=347&price_from=0&price_to=0&trans_type=0&user_type=0,,314312069
BMW 2 Series 218D  [150]  Se  2Dr  [Nav],12499,,0,,32021 Miles,Manual,0.0,0.0,2 door,2023-02-15 19:31:18.497826,usedcarsni.com/2016-BMW-2-Series-218D-150-Se-2Dr-Nav-314379809?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=347&price_from=0&price_to=0&trans_type=0&user_type=0,,314379809
Volkswagen Golf 1.0  Tsi  110  Se  5Dr,12499,,0,,43429 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:18.498824,usedcarsni.com/2017-Volkswagen-Golf-1-0-Tsi-110-Se-5Dr-314435686?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=347&price_from=0&price_to=0&trans_type=0&user_type=0,,314435686
Mercedes S-Class S350  CDi  BlueTEC  4dr  Auto,12500,,122000,Semi-Automatic,Diesel,Saloon,3.0,4.0,Maghera,2023-02-15 19:31:18.499824,usedcarsni.com/2012-Mercedes-S-Class-S350-CDi-BlueTEC-4dr-Auto-312600688?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=347&price_from=0&price_to=0&trans_type=0&user_type=0,,312600688
Kia Ceed 1.6  CRDi  ISG  2  5dr,12500,,68520,Manual,Diesel,Hatchback,1.6,5.0,Enniskillen,2023-02-15 19:31:19.363326,usedcarsni.com/2019-Kia-Ceed-1-6-CRDi-ISG-2-5dr-314517442?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,314517442
Kia Sportage 1.6  GDi  ISG  2  5dr,12550,,50000,Manual,Petrol,Sport utility vehicle,1.6,5.0,Antrim,2023-02-15 19:31:19.364828,usedcarsni.com/2017-Kia-Sportage-1-6-GDi-ISG-2-5dr-292624862?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,292624862
Peugeot 2008 1.2  PureTech  Allure  Premium  5dr  [Start  Stop],12590,,0,,13370 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:19.365826,usedcarsni.com/2019-Peugeot-2008-1-2-PureTech-Allure-Premium-5dr-Start-Stop-308014245?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,308014245
Citroen C4 Cactus 1.5  BlueHDi  Flair  5dr,12590,,0,,36997 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:19.367323,usedcarsni.com/2019-Citroen-C4-Cactus-1-5-BlueHDi-Flair-5dr-309099359?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,309099359
Volkswagen Polo 1.6  TDI  SE  5dr,12595,,65000,Manual,Diesel,Hatchback,1.6,5.0,Dungannon,2023-02-15 19:31:19.368323,usedcarsni.com/2019-Volkswagen-Polo-1-6-TDI-SE-5dr-314368871?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,314368871
Seat Leon 1.6  TDI  SE  Dynamic  Technology  5dr  DSG,12595,,0,,46862 Miles,Automatic,0.0,0.0,5 door,2023-02-15 19:31:19.369823,usedcarsni.com/2017-Seat-Leon-1-6-TDI-SE-Dynamic-Technology-5dr-DSG-314910754?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,314910754
Vauxhall Corsa 1.2  SE  5dr,12595,,0,,23872 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:19.370823,usedcarsni.com/2021-Vauxhall-Corsa-1-2-SE-5dr-307555658?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,307555658
Vauxhall Corsa 1.2  Se  Nav  Premium  5Dr,12599,,0,,28684 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:19.372326,usedcarsni.com/2020-Vauxhall-Corsa-1-2-Se-Nav-Premium-5Dr-314088172?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,314088172
Citroen C4 Cactus 1.5  BlueHDi  Flair  5dr,12600,,40000,Manual,Diesel,Sport utility vehicle,1.5,5.0,Portglenone,2023-02-15 19:31:19.373823,usedcarsni.com/2020-Citroen-C4-Cactus-1-5-BlueHDi-Flair-5dr-313905736?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,313905736
Mercedes C-Class C220  BlueTEC  Sport  4dr  Auto,12600,,85300,Semi-Automatic,Diesel,Saloon,2.1,4.0,Ballymena,2023-02-15 19:31:19.374825,usedcarsni.com/2014-Mercedes-C-Class-C220-BlueTEC-Sport-4dr-Auto-313737382?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,313737382
Peugeot Partner 1000  1.6  BlueHDi  100  Professional  Van,12650,,0,Manual,Diesel,Van,1.6,0.0,Loughinisland,2023-02-15 19:31:19.376323,usedcarsni.com/2019-Peugeot-Partner-1000-1-6-BlueHDi-100-Professional-Van-294448189?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,294448189
Land Rover Range Rover Sport 3.0  TDV6  Autobiography  Sport  5dr  CommandShift,12650,,91000,Semi-Automatic,Diesel,Sport utility vehicle,3.0,5.0,Belfast,2023-02-15 19:31:19.377323,usedcarsni.com/2011-Land-Rover-Range-Rover-Sport-3-0-TDV6-Autobiography-Sport-5dr-CommandShift-311050221?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,311050221
Audi A6 2.0  TDI  Ultra  S  Line  4dr,12650,,100000,Manual,Diesel,Saloon,2.0,4.0,Omagh,2023-02-15 19:31:19.378327,usedcarsni.com/2015-Audi-A6-2-0-TDI-Ultra-S-Line-4dr-314541793?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,314541793
BMW 5 Series 520d  M  Sport  4dr  Step  Auto,12650,,94547,Automatic,Diesel,Saloon,2.0,4.0,Cookstown,2023-02-15 19:31:19.379827,usedcarsni.com/2014-BMW-5-Series-520d-M-Sport-4dr-Step-Auto-315102861?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,315102861
Volkswagen Golf 2.0  TDI  GTD  5dr,12650,,100000,Manual,Diesel,Hatchback,2.0,5.0,Ballymena,2023-02-15 19:31:19.380823,usedcarsni.com/2016-Volkswagen-Golf-2-0-TDI-GTD-5dr-315132892?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,315132892
Mercedes-Benz C-Class C220  BlueTEC  Sport  4dr  Auto,12650,,84965,Automatic,Diesel,Saloon,2.1,4.0,Newry,2023-02-15 19:31:19.382323,usedcarsni.com/2014-Mercedes-Benz-C-Class-C220-BlueTEC-Sport-4dr-Auto-314560946?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,314560946
Audi A6 2.0  TDI  Ultra  S  Line  4dr,12650,,102900,Manual,Diesel,Saloon,2.0,4.0,Trillick,2023-02-15 19:31:19.383323,usedcarsni.com/2016-Audi-A6-2-0-TDI-Ultra-S-Line-4dr-313501994?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,313501994
Toyota RAV4 2.2  D-4D  Invincible  5dr,12650,,62000,Manual,Diesel,Sport utility vehicle,2.2,5.0,Ballymena,2023-02-15 19:31:19.384323,usedcarsni.com/2015-Toyota-RAV4-2-2-D-4D-Invincible-5dr-314601561?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,314601561
Vauxhall Insignia 1.5T  [165]  Design  Nav  5dr,12650,,24000,Manual,Petrol,Hatchback,1.5,5.0,Belfast,2023-02-15 19:31:19.385328,usedcarsni.com/2018-Vauxhall-Insignia-1-5T-165-Design-Nav-5dr-315175834?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,315175834
Nissan Juke 1.5  dCi  Bose  Personal  Edition  5dr,12650,,32500,Manual,Diesel,Sport utility vehicle,1.5,5.0,Ballyclare,2023-02-15 19:31:19.386825,usedcarsni.com/2019-Nissan-Juke-1-5-dCi-Bose-Personal-Edition-5dr-310763323?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=349&price_from=0&price_to=0&trans_type=0&user_type=0,,310763323
Kia Sportage 1.6  GDi  ISG  2  5dr,12695,,0,,81186 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:20.259944,usedcarsni.com/2018-Kia-Sportage-1-6-GDi-ISG-2-5dr-314910734?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,314910734
BMW 1 Series 116d  SE  Business  5dr  [Nav/Servotronic],12695,,0,,70446 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:20.261443,usedcarsni.com/2018-BMW-1-Series-116d-SE-Business-5dr-Nav-Servotronic-303622312?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,303622312
Audi A3 1.5  TFSI  Sport  4dr,12695,,81793,Manual,PETROL,Saloon,1.5,4.0,Coleraine,2023-02-15 19:31:20.262944,usedcarsni.com/2017-Audi-A3-1-5-TFSI-Sport-4dr-311959398?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,311959398
Volkswagen Caddy 2.0  TDI  BlueMotion  Tech  102PS  Startline  Van,12695,,0,,65000 Miles,668kg,0.0,0.0,2.0 l,2023-02-15 19:31:20.263944,usedcarsni.com/2019-Volkswagen-Caddy-2-0-TDI-BlueMotion-Tech-102PS-Startline-Van-311989792?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,311989792
Kia Sportage 1.7  CRDi  ISG  2  5dr,12695,,72000,Manual,Diesel,Sport utility vehicle,1.7,5.0,Limavady,2023-02-15 19:31:20.264944,usedcarsni.com/2018-Kia-Sportage-1-7-CRDi-ISG-2-5dr-312063579?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,312063579
MG MG3 1.5  VTi-TECH  Exclusive  5dr  [Navigation],12695,,0,,2 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:20.266444,usedcarsni.com/2022-MG-MG3-1-5-VTi-TECH-Exclusive-5dr-Navigation-313465673?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,313465673
Abarth 595 1.4  T-Jet  165  Turismo  3dr,12695,,0,,29832 Miles,Manual,0.0,0.0,3 door,2023-02-15 19:31:20.267444,usedcarsni.com/2017-Abarth-595-1-4-T-Jet-165-Turismo-3dr-314566543?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,314566543
Seat Ibiza 1.0  FR  [EZ]  5dr,12695,,0,,32000 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:20.268941,usedcarsni.com/2019-Seat-Ibiza-1-0-FR-EZ-5dr-314917890?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,314917890
MINI HATCHBACK 1.5  Cooper  5dr,12695,,0,,30500 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:20.270444,usedcarsni.com/2018-MINI-HATCHBACK-1-5-Cooper-5dr-314918749?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,314918749
Citroen C3 1.5  Bluehdi  100  Flair  Plus  5Dr  [5  Speed],12699,,0,,17554 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:20.271944,usedcarsni.com/2020-Citroen-C3-1-5-Bluehdi-100-Flair-Plus-5Dr-5-Speed-314618552?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,314618552
Kia Sportage 1.6  Gdi  Isg  1  5Dr,12699,,0,,46912 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:20.273444,usedcarsni.com/2018-Kia-Sportage-1-6-Gdi-Isg-1-5Dr-314904879?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,314904879
Jaguar XE 2.0d  [180]  R-Sport  4dr  Auto,12700,,0,,96000 Miles,Automatic,0.0,0.0,4 door,2023-02-15 19:31:20.274444,usedcarsni.com/2015-Jaguar-XE-2-0d-180-R-Sport-4dr-Auto-312553221?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,312553221
Toyota C-HR 1.2T  Icon  5dr,12700,,0,,75593 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:20.275944,usedcarsni.com/2019-Toyota-C-HR-1-2T-Icon-5dr-312911897?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,312911897
Volkswagen Passat 1.6  TDI  SE  Business  4dr,12700,,72000,Manual,DIESEL,Saloon,1.6,4.0,Omagh,2023-02-15 19:31:20.277444,usedcarsni.com/2017-Volkswagen-Passat-1-6-TDI-SE-Business-4dr-314094280?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,314094280
Volkswagen Passat 1.6  TDI  Bluemotion  4dr,12745,,0,,89500 Miles,Manual,0.0,0.0,1.6 l,2023-02-15 19:31:20.278444,usedcarsni.com/2018-Volkswagen-Passat-1-6-TDI-Bluemotion-4dr-303660972?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,303660972
Volkswagen Sharan 2.0  TDI  CR  BlueMotion  Tech  140  SE  5dr,12745,,83000,Manual,DIESEL,MPV,2.0,5.0,Limavady,2023-02-15 19:31:20.279444,usedcarsni.com/2014-Volkswagen-Sharan-2-0-TDI-CR-BlueMotion-Tech-140-SE-5dr-314091572?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,314091572
Volkswagen Golf 2.0  TDI  R-Line  3dr,12750,,99000,Manual,Diesel,Hatchback,2.0,3.0,Newry,2023-02-15 19:31:20.280444,usedcarsni.com/2017-Volkswagen-Golf-2-0-TDI-R-Line-3dr-307075731?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,307075731
Honda Civic 1.0  VTEC  Turbo  SE  5dr,12750,,54112,Manual,Petrol,Hatchback,1.0,5.0,Lisburn,2023-02-15 19:31:20.281944,usedcarsni.com/2018-Honda-Civic-1-0-VTEC-Turbo-SE-5dr-309033064?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,309033064
Audi A3 1.6  TDI  116  SE  Technik  5dr,12750,,48000,Manual,Diesel,Hatchback,1.6,5.0,Mayobridge,2023-02-15 19:31:20.282944,usedcarsni.com/2017-Audi-A3-1-6-TDI-116-SE-Technik-5dr-312118027?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,312118027
Skoda Octavia 2.0  TSI  vRS  5dr  DSG,12750,,43100,Automatic/Other,Petrol,Saloon,2.0,5.0,Ballymoney,2023-02-15 19:31:20.283944,usedcarsni.com/2014-Skoda-Octavia-2-0-TSI-vRS-5dr-DSG-314725928?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=351&price_from=0&price_to=0&trans_type=0&user_type=0,,314725928
Suzuki Vitara 1.0  Boosterjet  SZ4  5dr,12750,,30105,Manual,Petrol,Sport utility vehicle,1.0,5.0,Moira,2023-02-15 19:31:21.339162,usedcarsni.com/2019-Suzuki-Vitara-1-0-Boosterjet-SZ4-5dr-290731828?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=353&price_from=0&price_to=0&trans_type=0&user_type=0,,290731828
Ford Mondeo 2.0  TDCi  ECOnetic  Titanium  5dr,12750,,0,,66000 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:21.340662,usedcarsni.com/2016-Ford-Mondeo-2-0-TDCi-ECOnetic-Titanium-5dr-293489523?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=353&price_from=0&price_to=0&trans_type=0&user_type=0,,293489523
Volkswagen Polo 1.0  SE  5dr,12750,,11028,Manual,Petrol,Hatchback,1.0,5.0,Lurgan,2023-02-15 19:31:21.341662,usedcarsni.com/2018-Volkswagen-Polo-1-0-SE-5dr-302077773?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=353&price_from=0&price_to=0&trans_type=0&user_type=0,,302077773
Skoda Octavia 2.0  TDI  CR  SE  L  5dr  DSG  [7  speed],12750,,104274,Semi-Automatic,Diesel,Estate,2.0,5.0,Park,2023-02-15 19:31:21.342662,usedcarsni.com/2018-Skoda-Octavia-2-0-TDI-CR-SE-L-5dr-DSG-7-speed-306499249?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=353&price_from=0&price_to=0&trans_type=0&user_type=0,,306499249
Volkswagen Passat 1.6  TDI  SE  Business  5dr,12750,,0,,90000 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:21.344163,usedcarsni.com/2018-Volkswagen-Passat-1-6-TDI-SE-Business-5dr-310129719?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=353&price_from=0&price_to=0&trans_type=0&user_type=0,,310129719
MINI Hatch Cooper S DIESEL,12750,,0,,57000 Miles,Tiptronic Automatic,0.0,0.0,Hatchback,2023-02-15 19:31:21.345663,usedcarsni.com/2016-MINI-Hatch-Cooper-S-DIESEL-310647382?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=353&price_from=0&price_to=0&trans_type=0&user_type=0,,310647382
Volkswagen Golf 1.6  TDI  SE  [Nav]  5dr,12750,,119000,Manual,Diesel,Hatchback,1.6,5.0,Strabane,2023-02-15 19:31:21.346662,usedcarsni.com/2018-Volkswagen-Golf-1-6-TDI-SE-Nav-5dr-311100412?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=353&price_from=0&price_to=0&trans_type=0&user_type=0,,311100412
Ford Fiesta 1.0  EcoBoost  ST-Line  5dr,12750,,0,,25861 Miles,Manual,0.0,0.0,5 door,2023-02-15 19:31:21.348162,usedcarsni.com/2019-Ford-Fiesta-1-0-EcoBoost-ST-Line-5dr-311141066?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=353&price_from=0&price_to=0&trans_type=0&user_type=0,,311141066
BMW 3 Series 320d  M  Sport  4dr,12750,,75000,Manual,Diesel,Saloon,2.0,4.0,Antrim,2023-02-15 19:31:21.349162,usedcarsni.com/2013-BMW-3-Series-320d-M-Sport-4dr-312312995?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=353&price_from=0&price_to=0&trans_type=0&user_type=0,,312312995
Seat Leon 1.5  TSI  EVO  SE  [EZ]  5dr,12750,,48000,Manual,Petrol,Hatchback,1.5,5.0,Downpatrick,2023-02-15 19:31:21.350162,usedcarsni.com/2019-Seat-Leon-1-5-TSI-EVO-SE-EZ-5dr-312927725?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=353&price_from=0&price_to=0&trans_type=0&user_type=0,,312927725
Vauxhall Mokka X 1.4T  Active  5dr  Auto,12750,,0,,41000 Miles,Automatic,0.0,0.0,5 door,2023-02-15 19:31:21.351663,usedcarsni.com/2018-Vauxhall-Mokka-X-1-4T-Active-5dr-Auto-313134506?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=353&price_from=0&price_to=0&trans_type=0&user_type=0,,313134506
Audi A3 1.6  TDI  116  SE  Technik  5dr,12750,,97000,Manual,Diesel,Hatchback,1.6,5.0,Strabane,2023-02-15 19:31:21.352662,usedcarsni.com/2018-Audi-A3-1-6-TDI-116-SE-Technik-5dr-313507362?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=353&price_from=0&price_to=0&trans_type=0&user_type=0,,313507362
Volkswagen Tiguan 2.0  TDi  BlueMotion  Tech  R-Line  Edition  150  5dr,12750,,101913,Manual,Diesel,Sport utility vehicle,2.0,5.0,Enniskillen,2023-02-15 19:31:21.353662,usedcarsni.com/2015-Volkswagen-Tiguan-2-0-TDi-BlueMotion-Tech-R-Line-Edition-150-5dr-313789173?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=353&price_from=0&price_to=0&trans_type=0&user_type=0,,313789173
